SeqNo, Year, Month, Day, ms, EventCode, Type, Source, EventID, EventSpecificData
0,2018,08,22,43982070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Red.
0,2018,08,22,44046070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44046070,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,22,44046070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44046071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44046570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44046571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44047070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,08,22,44047070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44048070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44049070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44050070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44051070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44052070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44054070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44055070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44069830,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44070070,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,22,44070298,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44071070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,08,22,44080070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44081070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44082070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44084070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44085070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44089070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44090070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44091070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44092070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44093070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44094070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44095070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44096070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44097069,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44098070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44099070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44100070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44103070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44104070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44379070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44379070,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Invalid.
0,2018,08,22,44379070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44379071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44379570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44379571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44380070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44380071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44380570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44380571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44381070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Red.
0,2018,08,22,44381070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44385070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44386070,4096,Physiological,RogAlgorithm,0,ROG status change from Red to Green.
0,2018,08,22,44391070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44391070,4096,Physiological,RogAlgorithm,0,ROG status change from Green to Invalid.
0,2018,08,22,44391071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44391570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44391571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44392070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44392071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44392570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44392571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44393070,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44393071,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44394070,4096,Physiological,RogAlgorithm,0,ROG status change from Invalid to Green.
0,2018,08,22,44394070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from False to True
0,2018,08,22,44394570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44394571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44395570,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
0,2018,08,22,44395571,4160,Physiological,WornDetection,0,Worn status changed from   0% to 100%
0,2018,08,22,44396070,4224,Physiological,HeartRateCalculation,0,Heart rate Reliable changed from True to False
0,2018,08,22,44400070,4416,Physiological,DashAlgorithm,0,40 Yard Dash Test Detected - Activity 0.93g
0,2018,08,22,44407266,4160,Physiological,WornDetection,0,Worn status changed from 100% to   0%
